date,state,new_cases,new_deaths,new_vaccinations,tests_performed,positive_rate,hospitalized_patients,icu_patients,mobility_index,temperature,humidity,population_density
2024-06-11,Uttar Pradesh,59,1,15996,1947,0.0303,4,0,71.29,20.2,55.7,1496
2024-06-12,Uttar Pradesh,0,0,24215,100,0.0,0,0,61.81,26.8,60.5,1496
2024-06-13,Uttar Pradesh,0,0,42952,100,0.0,0,0,82.54,33.3,64.3,1496
2024-06-14,Uttar Pradesh,46,0,9533,690,0.0667,3,0,44.22,22.7,81.0,1496
2024-06-15,Uttar Pradesh,0,0,23220,100,0.0,0,0,42.76,33.7,76.9,1496
2024-06-16,Uttar Pradesh,69,1,45443,1173,0.0588,4,0,34.46,29.4,92.2,1496
2024-06-17,Uttar Pradesh,480,7,41338,14400,0.0333,34,4,69.97,38.5,56.7,1496
2024-06-18,Uttar Pradesh,136,2,31120,2992,0.0455,8,0,47.86,20.7,46.1,1496
2024-06-19,Uttar Pradesh,0,0,15073,100,0.0,0,0,58.9,36.7,71.3,1496
2024-06-20,Uttar Pradesh,0,0,27501,100,0.0,0,0,90.49,27.1,81.9,1496
2024-06-21,Uttar Pradesh,41,0,47698,1394,0.0294,3,0,71.43,30.2,69.6,1496
2024-06-22,Uttar Pradesh,0,0,34742,100,0.0,0,0,34.94,20.1,45.3,1496
2024-06-23,Uttar Pradesh,84,0,9522,1932,0.0435,3,1,83.92,37.0,76.9,1496
2024-06-24,Uttar Pradesh,0,0,38979,100,0.0,0,0,51.35,19.9,60.5,1496
2024-06-25,Uttar Pradesh,223,2,13173,5129,0.0435,11,2,76.74,21.1,63.4,1496
2024-06-26,Uttar Pradesh,15,0,26565,540,0.0278,0,0,89.35,18.2,83.0,1496
2024-06-27,Uttar Pradesh,0,0,45698,100,0.0,0,0,94.72,22.0,88.6,1496
2024-06-28,Uttar Pradesh,0,0,26956,100,0.0,0,0,38.23,35.6,52.1,1496
2024-06-29,Uttar Pradesh,0,0,12532,100,0.0,0,0,89.83,27.4,61.6,1496
2024-06-30,Uttar Pradesh,0,0,42084,100,0.0,0,0,62.84,19.6,64.0,1496
2024-07-01,Uttar Pradesh,0,0,10497,100,0.0,0,0,69.05,39.7,79.3,1496
2024-07-02,Uttar Pradesh,0,0,34773,100,0.0,0,0,41.43,26.1,87.1,1496
2024-07-03,Uttar Pradesh,571,2,8375,11420,0.05,18,9,99.29,34.4,69.4,1496
2024-07-04,Uttar Pradesh,0,0,8980,100,0.0,0,0,61.37,28.6,78.5,1496
2024-07-05,Uttar Pradesh,0,0,15097,100,0.0,0,0,57.08,19.1,66.5,1496
2024-07-06,Uttar Pradesh,27,0,21684,1053,0.0256,0,0,55.23,30.9,47.1,1496
2024-07-07,Uttar Pradesh,288,2,41996,10080,0.0286,16,4,61.32,21.7,52.6,1496
2024-07-08,Uttar Pradesh,0,0,24990,100,0.0,0,0,42.88,38.3,77.0,1496
2024-07-09,Uttar Pradesh,366,4,14523,8784,0.0417,18,5,33.05,18.2,48.5,1496
2024-07-10,Uttar Pradesh,173,2,48418,6401,0.027,10,1,62.85,35.0,66.6,1496
2024-07-11,Uttar Pradesh,0,0,27081,100,0.0,0,0,54.11,33.1,80.5,1496
2024-07-12,Uttar Pradesh,0,0,38645,100,0.0,0,0,47.26,29.8,81.1,1496
2024-07-13,Uttar Pradesh,0,0,26076,100,0.0,0,0,48.29,27.7,52.1,1496
2024-07-14,Uttar Pradesh,118,1,27859,3658,0.0323,7,2,84.14,31.9,61.3,1496
2024-07-15,Uttar Pradesh,0,0,45977,100,0.0,0,0,74.08,33.0,78.6,1496
2024-07-16,Uttar Pradesh,0,0,48755,100,0.0,0,0,72.66,34.7,90.4,1496
2024-07-17,Uttar Pradesh,28,0,43691,980,0.0286,2,0,91.37,38.9,81.0,1496
2024-07-18,Uttar Pradesh,0,0,12613,100,0.0,0,0,47.98,32.4,91.9,1496
2024-07-19,Uttar Pradesh,214,2,43568,5136,0.0417,12,2,32.36,32.0,79.2,1496
2024-07-20,Uttar Pradesh,324,5,37940,5184,0.0625,10,5,45.89,39.7,44.0,1496
2024-07-21,Uttar Pradesh,47,0,9235,1551,0.0303,3,0,46.17,20.4,46.9,1496
2024-07-22,Uttar Pradesh,0,0,30343,100,0.0,0,0,92.32,23.0,89.7,1496
2024-07-23,Uttar Pradesh,67,0,24289,1072,0.0625,3,0,49.63,35.2,49.8,1496
2024-07-24,Uttar Pradesh,0,0,48359,100,0.0,0,0,89.59,22.7,70.7,1496
2024-07-25,Uttar Pradesh,105,0,27539,2205,0.0476,8,0,88.48,38.6,67.7,1496
2024-07-26,Uttar Pradesh,0,0,28329,100,0.0,0,0,79.17,33.3,63.8,1496
2024-07-27,Uttar Pradesh,0,0,28667,100,0.0,0,0,52.96,33.3,72.1,1496
2024-07-28,Uttar Pradesh,0,0,6210,100,0.0,0,0,61.1,29.3,63.6,1496
2024-07-29,Uttar Pradesh,0,0,5620,100,0.0,0,0,88.91,33.4,40.7,1496
2024-07-30,Uttar Pradesh,0,0,46445,100,0.0,0,0,80.87,38.2,53.1,1496
2024-07-31,Uttar Pradesh,183,3,6793,3843,0.0476,12,1,57.25,28.4,41.2,1496
2024-08-01,Uttar Pradesh,0,0,48571,100,0.0,0,0,60.14,19.1,92.1,1496
2024-08-02,Uttar Pradesh,182,2,5075,5642,0.0323,11,3,80.68,26.0,88.3,1496
2024-08-03,Uttar Pradesh,0,0,9290,100,0.0,0,0,59.64,35.4,42.5,1496
2024-08-04,Uttar Pradesh,0,0,29575,100,0.0,0,0,88.09,25.5,66.0,1496
2024-08-05,Uttar Pradesh,148,2,44586,5032,0.0294,10,0,36.1,32.1,88.3,1496
2024-08-06,Uttar Pradesh,238,1,19549,6664,0.0357,18,3,74.75,31.5,77.3,1496
2024-08-07,Uttar Pradesh,141,0,21029,3384,0.0417,11,2,39.14,39.7,79.8,1496
2024-08-08,Uttar Pradesh,0,0,37463,100,0.0,0,0,96.38,25.8,47.8,1496
2024-08-09,Uttar Pradesh,267,5,39096,5874,0.0455,11,3,38.16,24.2,63.5,1496
2024-08-10,Uttar Pradesh,91,0,7802,1820,0.05,7,1,46.36,18.1,89.1,1496
2024-08-11,Uttar Pradesh,0,0,15224,100,0.0,0,0,51.19,39.4,67.6,1496
2024-08-12,Uttar Pradesh,222,3,28879,5550,0.04,15,3,65.94,35.1,49.0,1496
2024-08-13,Uttar Pradesh,0,0,41123,100,0.0,0,0,55.07,38.8,93.3,1496
2024-08-14,Uttar Pradesh,0,0,22020,100,0.0,0,0,83.21,20.1,64.8,1496
2024-08-15,Uttar Pradesh,531,5,45833,11151,0.0476,20,5,35.61,37.8,63.3,1496
2024-08-16,Uttar Pradesh,0,0,39933,100,0.0,0,0,97.91,36.1,42.4,1496
2024-08-17,Uttar Pradesh,27,0,14824,972,0.0278,1,0,82.89,27.3,86.9,1496
2024-08-18,Uttar Pradesh,0,0,41936,100,0.0,0,0,47.91,29.3,67.0,1496
2024-08-19,Uttar Pradesh,0,0,47329,100,0.0,0,0,50.15,31.6,59.5,1496
2024-08-20,Uttar Pradesh,66,0,21492,2574,0.0256,4,1,33.77,23.9,45.3,1496
2024-08-21,Uttar Pradesh,519,8,48597,10899,0.0476,38,6,39.27,25.9,87.6,1496
2024-08-22,Uttar Pradesh,0,0,9769,100,0.0,0,0,97.39,35.8,60.0,1496
2024-08-23,Uttar Pradesh,0,0,20453,100,0.0,0,0,70.98,36.1,94.2,1496
2024-08-24,Uttar Pradesh,0,0,12646,100,0.0,0,0,56.08,22.8,68.1,1496
2024-08-25,Uttar Pradesh,283,3,44816,10754,0.0263,9,2,54.75,20.2,63.5,1496
2024-08-26,Uttar Pradesh,0,0,24547,100,0.0,0,0,79.54,31.9,53.5,1496
2024-08-27,Uttar Pradesh,0,0,22748,100,0.0,0,0,50.67,21.9,46.5,1496
2024-08-28,Uttar Pradesh,0,0,7757,100,0.0,0,0,47.59,20.9,50.4,1496
2024-08-29,Uttar Pradesh,405,4,40991,11340,0.0357,18,5,87.73,39.8,85.2,1496
2024-08-30,Uttar Pradesh,0,0,18565,100,0.0,0,0,39.95,29.4,49.7,1496
2024-08-31,Uttar Pradesh,0,0,5495,100,0.0,0,0,52.55,26.7,55.4,1496
2024-09-01,Uttar Pradesh,0,0,36668,100,0.0,0,0,70.3,34.5,72.6,1496
2024-09-02,Uttar Pradesh,93,0,14183,3348,0.0278,3,1,44.93,36.0,83.5,1496
2024-09-03,Uttar Pradesh,0,0,21508,100,0.0,0,0,84.31,20.6,63.5,1496
2024-09-04,Uttar Pradesh,0,0,40598,100,0.0,0,0,81.89,19.6,67.3,1496
2024-09-05,Uttar Pradesh,0,0,35763,100,0.0,0,0,49.08,24.7,74.9,1496
2024-09-06,Uttar Pradesh,0,0,10011,100,0.0,0,0,99.79,26.6,89.4,1496
2024-09-07,Uttar Pradesh,0,0,40178,100,0.0,0,0,77.24,22.7,59.5,1496
2024-09-08,Uttar Pradesh,326,4,26419,10432,0.0312,22,4,51.57,18.6,72.9,1496
2024-09-09,Uttar Pradesh,17,0,31821,357,0.0476,1,0,98.26,37.9,42.5,1496
2024-09-10,Uttar Pradesh,37,0,11298,1295,0.0286,1,0,60.83,21.3,49.8,1496
2024-09-11,Uttar Pradesh,0,0,19133,100,0.0,0,0,71.77,30.3,53.3,1496
2024-09-12,Uttar Pradesh,0,0,18865,100,0.0,0,0,69.05,22.0,62.2,1496
2024-09-13,Uttar Pradesh,671,8,21668,10736,0.0625,40,7,31.14,18.6,92.0,1496
2024-09-14,Uttar Pradesh,224,3,44566,8288,0.027,8,3,36.28,34.8,94.0,1496
2024-09-15,Uttar Pradesh,0,0,10003,100,0.0,0,0,99.35,23.1,44.9,1496
2024-09-16,Uttar Pradesh,58,0,49078,1450,0.04,3,0,77.84,24.0,41.6,1496
2024-09-17,Uttar Pradesh,216,4,18623,8208,0.0263,6,1,59.69,39.4,79.7,1496
2024-09-18,Uttar Pradesh,243,3,43715,5589,0.0435,8,3,38.41,36.6,49.0,1496
2024-09-19,Uttar Pradesh,0,0,10384,100,0.0,0,0,89.7,26.0,54.2,1496
2024-09-20,Uttar Pradesh,0,0,44575,100,0.0,0,0,32.11,22.3,91.2,1496
2024-09-21,Uttar Pradesh,147,2,41593,4116,0.0357,9,1,94.98,35.2,87.3,1496
2024-09-22,Uttar Pradesh,92,1,26056,2852,0.0323,6,0,86.61,25.7,87.6,1496
2024-09-23,Uttar Pradesh,55,0,20254,1485,0.037,2,0,60.71,32.8,78.9,1496
2024-09-24,Uttar Pradesh,370,4,42275,11840,0.0312,12,1,89.81,18.2,89.9,1496
2024-09-25,Uttar Pradesh,420,3,48011,11340,0.037,32,4,86.34,30.7,63.7,1496
2024-09-26,Uttar Pradesh,0,0,46986,100,0.0,0,0,37.66,35.9,43.8,1496
2024-09-27,Uttar Pradesh,0,0,35303,100,0.0,0,0,74.65,36.0,81.9,1496
2024-09-28,Uttar Pradesh,268,1,48446,7772,0.0345,10,2,41.61,19.9,76.3,1496
2024-09-29,Uttar Pradesh,0,0,41592,100,0.0,0,0,51.06,32.1,53.2,1496
2024-09-30,Uttar Pradesh,0,0,42216,100,0.0,0,0,47.52,22.4,86.0,1496
2024-10-01,Uttar Pradesh,0,0,33942,100,0.0,0,0,57.02,21.8,81.6,1496
2024-10-02,Uttar Pradesh,0,0,22700,100,0.0,0,0,82.47,33.0,72.9,1496
2024-10-03,Uttar Pradesh,0,0,18085,100,0.0,0,0,30.12,18.8,43.7,1496
2024-10-04,Uttar Pradesh,93,1,43932,3255,0.0286,5,0,30.43,35.6,93.2,1496
2024-10-05,Uttar Pradesh,144,1,8722,4896,0.0294,8,1,49.4,39.7,62.3,1496
2024-10-06,Uttar Pradesh,288,1,20826,6624,0.0435,22,5,63.34,34.6,58.3,1496
2024-10-07,Uttar Pradesh,0,0,9401,100,0.0,0,0,58.82,26.7,74.4,1496
2024-10-08,Uttar Pradesh,224,4,7223,4704,0.0476,12,3,38.85,25.5,47.1,1496
2024-10-09,Uttar Pradesh,0,0,36107,100,0.0,0,0,59.8,32.3,76.3,1496
2024-10-10,Uttar Pradesh,0,0,6438,100,0.0,0,0,52.0,27.7,78.7,1496
2024-10-11,Uttar Pradesh,129,1,42357,4257,0.0303,10,1,81.11,39.9,42.1,1496
2024-10-12,Uttar Pradesh,0,0,45141,100,0.0,0,0,97.34,29.3,84.8,1496
2024-10-13,Uttar Pradesh,0,0,25600,100,0.0,0,0,89.57,39.4,55.9,1496
2024-10-14,Uttar Pradesh,0,0,33984,100,0.0,0,0,42.23,19.5,42.1,1496
2024-10-15,Uttar Pradesh,300,1,48093,6000,0.05,18,4,87.13,31.7,66.4,1496
2024-10-16,Uttar Pradesh,137,2,40092,2466,0.0556,4,0,69.67,31.4,51.3,1496
2024-10-17,Uttar Pradesh,344,6,39231,6536,0.0526,14,6,56.7,20.1,68.3,1496
2024-10-18,Uttar Pradesh,0,0,31679,100,0.0,0,0,66.51,19.9,55.2,1496
2024-10-19,Uttar Pradesh,167,1,26927,3507,0.0476,9,1,30.15,31.5,53.5,1496
2024-10-20,Uttar Pradesh,0,0,43542,100,0.0,0,0,83.23,21.4,52.6,1496
2024-10-21,Uttar Pradesh,0,0,11757,100,0.0,0,0,76.61,22.9,70.1,1496
2024-10-22,Uttar Pradesh,21,0,26922,441,0.0476,1,0,39.66,38.7,71.7,1496
2024-10-23,Uttar Pradesh,308,4,41938,6160,0.05,9,4,45.01,36.0,42.7,1496
2024-10-24,Uttar Pradesh,149,0,23000,2235,0.0667,9,2,75.44,22.3,63.1,1496
2024-10-25,Uttar Pradesh,0,0,41222,100,0.0,0,0,44.21,36.9,52.6,1496
2024-10-26,Uttar Pradesh,98,0,18121,3136,0.0312,4,1,66.72,20.9,71.2,1496
2024-10-27,Uttar Pradesh,0,0,13545,100,0.0,0,0,32.16,28.5,86.9,1496
2024-10-28,Uttar Pradesh,204,1,31011,7956,0.0256,13,1,53.32,30.1,82.7,1496
2024-10-29,Uttar Pradesh,0,0,18003,100,0.0,0,0,99.41,18.2,43.2,1496
2024-10-30,Uttar Pradesh,354,4,5839,7788,0.0455,27,4,61.94,29.1,57.3,1496
2024-10-31,Uttar Pradesh,428,6,42704,7276,0.0588,30,2,81.65,32.2,76.4,1496
2024-11-01,Uttar Pradesh,116,0,9919,4292,0.027,6,1,40.28,20.6,50.8,1496
2024-11-02,Uttar Pradesh,21,0,19551,693,0.0303,1,0,33.91,36.0,91.5,1496
2024-11-03,Uttar Pradesh,0,0,15573,100,0.0,0,0,67.37,29.4,85.3,1496
2024-11-04,Uttar Pradesh,0,0,38139,100,0.0,0,0,89.7,19.6,62.5,1496
2024-11-05,Uttar Pradesh,414,4,21688,15732,0.0263,21,2,99.65,32.9,56.2,1496
2024-11-06,Uttar Pradesh,124,1,43002,4216,0.0294,5,2,68.16,35.7,78.8,1496
2024-11-07,Uttar Pradesh,23,0,23066,598,0.0385,1,0,86.77,22.8,47.9,1496
2024-11-08,Uttar Pradesh,25,0,26784,775,0.0323,1,0,34.72,25.9,90.8,1496
2024-11-09,Uttar Pradesh,0,0,45042,100,0.0,0,0,65.4,38.6,77.4,1496
2024-11-10,Uttar Pradesh,344,6,33984,10320,0.0333,24,2,84.25,32.5,84.5,1496
2024-11-11,Uttar Pradesh,0,0,39890,100,0.0,0,0,86.57,25.4,69.6,1496
2024-11-12,Uttar Pradesh,484,3,30528,17424,0.0278,23,9,48.74,18.9,75.5,1496
2024-11-13,Uttar Pradesh,421,3,9737,7157,0.0588,22,3,77.46,31.4,64.9,1496
2024-11-14,Uttar Pradesh,0,0,23373,100,0.0,0,0,39.28,34.7,75.9,1496
2024-11-15,Uttar Pradesh,0,0,32327,100,0.0,0,0,73.84,20.9,60.3,1496
2024-11-16,Uttar Pradesh,0,0,17300,100,0.0,0,0,98.86,22.4,64.5,1496
2024-11-17,Uttar Pradesh,0,0,15722,100,0.0,0,0,94.84,29.6,58.2,1496
2024-11-18,Uttar Pradesh,461,4,38078,8759,0.0526,28,2,93.64,24.7,46.7,1496
2024-11-19,Uttar Pradesh,123,2,7681,4551,0.027,6,2,73.92,36.4,68.7,1496
2024-11-20,Uttar Pradesh,0,0,31715,100,0.0,0,0,91.53,27.3,72.5,1496
2024-11-21,Uttar Pradesh,276,2,39609,7176,0.0385,12,5,67.68,37.9,76.7,1496
2024-11-22,Uttar Pradesh,136,0,45084,4216,0.0323,7,2,75.2,36.3,77.9,1496
2024-11-23,Uttar Pradesh,220,1,48574,3740,0.0588,17,2,80.71,22.0,58.9,1496
2024-11-24,Uttar Pradesh,545,10,19506,11445,0.0476,39,7,83.87,40.0,72.0,1496
2024-11-25,Uttar Pradesh,298,3,40742,6556,0.0455,14,4,79.31,39.9,80.8,1496
2024-11-26,Uttar Pradesh,93,0,10049,3534,0.0263,2,1,47.94,23.4,71.3,1496
2024-11-27,Uttar Pradesh,0,0,14909,100,0.0,0,0,88.1,39.9,64.1,1496
2024-11-28,Uttar Pradesh,0,0,27390,100,0.0,0,0,61.64,25.8,93.5,1496
2024-11-29,Uttar Pradesh,0,0,39191,100,0.0,0,0,96.23,28.3,75.9,1496
2024-11-30,Uttar Pradesh,218,3,22759,8284,0.0263,6,3,42.45,26.8,85.3,1496
2024-12-01,Uttar Pradesh,0,0,11650,100,0.0,0,0,58.78,34.0,71.2,1496
2024-12-02,Uttar Pradesh,413,5,25713,11151,0.037,13,7,34.04,34.3,88.5,1496
2024-12-03,Uttar Pradesh,0,0,38634,100,0.0,0,0,82.62,22.6,45.3,1496
2024-12-04,Uttar Pradesh,0,0,11506,100,0.0,0,0,64.03,33.1,42.4,1496
2024-12-05,Uttar Pradesh,0,0,31093,100,0.0,0,0,46.83,22.8,88.8,1496
2024-12-06,Uttar Pradesh,0,0,31060,100,0.0,0,0,95.36,19.3,71.4,1496
2024-12-07,Uttar Pradesh,0,0,13408,100,0.0,0,0,41.87,32.9,41.4,1496
2024-12-08,Uttar Pradesh,104,1,25563,3536,0.0294,7,1,87.02,28.0,93.9,1496
2024-12-09,Uttar Pradesh,579,4,49010,15633,0.037,30,10,84.17,29.9,84.3,1496
2024-12-10,Uttar Pradesh,135,2,15901,3375,0.04,10,2,45.22,25.6,47.0,1496
2024-12-11,Uttar Pradesh,0,0,9961,100,0.0,0,0,53.37,21.8,82.6,1496
2024-12-12,Uttar Pradesh,0,0,12709,100,0.0,0,0,89.74,32.2,41.4,1496
2024-12-13,Uttar Pradesh,87,0,37815,2001,0.0435,2,0,54.48,37.4,51.0,1496
2024-12-14,Uttar Pradesh,90,1,40076,2250,0.04,3,1,90.77,34.2,94.4,1496
2024-12-15,Uttar Pradesh,0,0,22382,100,0.0,0,0,68.9,34.6,83.5,1496
2024-12-16,Uttar Pradesh,0,0,20568,100,0.0,0,0,60.29,25.9,49.1,1496
2024-12-17,Uttar Pradesh,0,0,9717,100,0.0,0,0,99.21,25.8,48.5,1496
2024-12-18,Uttar Pradesh,0,0,6665,100,0.0,0,0,52.35,27.1,62.8,1496
2024-12-19,Uttar Pradesh,137,1,47716,5206,0.0263,4,2,49.68,27.0,90.5,1496
2024-12-20,Uttar Pradesh,380,4,32198,7600,0.05,28,3,76.32,38.0,43.4,1496
2024-12-21,Uttar Pradesh,0,0,13719,100,0.0,0,0,97.24,36.8,86.6,1496
2024-12-22,Uttar Pradesh,0,0,22147,100,0.0,0,0,57.63,29.0,91.9,1496
2024-12-23,Uttar Pradesh,682,9,7644,24552,0.0278,53,8,92.63,21.9,43.8,1496
2024-12-24,Uttar Pradesh,312,3,40050,12168,0.0256,13,5,87.03,30.4,79.7,1496
2024-12-25,Uttar Pradesh,295,4,36153,9735,0.0303,10,5,41.31,27.4,40.3,1496
2024-12-26,Uttar Pradesh,0,0,48954,100,0.0,0,0,57.94,39.5,83.2,1496
2024-12-27,Uttar Pradesh,0,0,17627,100,0.0,0,0,35.35,26.3,47.6,1496
2024-12-28,Uttar Pradesh,468,7,34956,9828,0.0476,16,6,87.66,27.6,52.6,1496
2024-12-29,Uttar Pradesh,49,0,24723,1029,0.0476,1,0,49.44,22.1,62.1,1496
2024-12-30,Uttar Pradesh,172,1,39198,6536,0.0263,5,1,36.31,37.8,57.3,1496
2024-12-31,Uttar Pradesh,0,0,35725,100,0.0,0,0,42.03,20.9,52.2,1496
2020-01-01,Telangana,125,2,22690,2000,0.0625,8,1,80.63,31.2,81.3,1224
2020-01-02,Telangana,0,0,34011,100,0.0,0,0,50.3,38.1,69.7,1224
2020-01-03,Telangana,562,5,11986,10678,0.0526,38,11,87.48,20.7,58.1,1224
2020-01-04,Telangana,327,3,10658,5886,0.0556,22,5,39.86,21.6,67.9,1224
2020-01-05,Telangana,30,0,16600,990,0.0303,1,0,31.65,28.3,75.0,1224
2020-01-06,Telangana,0,0,46573,100,0.0,0,0,71.5,31.4,79.5,1224
2020-01-07,Telangana,232,3,5325,7656,0.0303,14,3,41.02,24.7,89.2,1224
2020-01-08,Telangana,225,1,42833,8550,0.0263,12,3,83.38,23.4,93.7,1224
2020-01-09,Telangana,0,0,9849,100,0.0,0,0,74.48,22.0,82.9,1224
2020-01-10,Telangana,336,2,14984,12432,0.027,19,2,79.04,20.1,94.3,1224
2020-01-11,Telangana,276,4,8993,6900,0.04,20,3,85.36,35.3,77.4,1224
2020-01-12,Telangana,0,0,9809,100,0.0,0,0,58.34,31.8,85.4,1224
2020-01-13,Telangana,0,0,37091,100,0.0,0,0,96.27,26.6,82.3,1224
2020-01-14,Telangana,210,2,15733,5040,0.0417,13,2,55.65,19.3,61.7,1224
2020-01-15,Telangana,0,0,46201,100,0.0,0,0,49.0,28.5,78.0,1224
2020-01-16,Telangana,117,0,14530,3861,0.0303,3,1,89.12,18.4,73.2,1224
2020-01-17,Telangana,737,13,41649,25795,0.0286,38,14,91.88,19.4,66.7,1224
2020-01-18,Telangana,77,0,6232,1694,0.0455,5,1,40.67,34.4,62.5,1224
2020-01-19,Telangana,121,1,23397,2904,0.0417,6,1,31.72,27.0,47.7,1224
2020-01-20,Telangana,259,1,47902,7252,0.0357,11,1,60.65,30.4,43.3,1224
2020-01-21,Telangana,0,0,25633,100,0.0,0,0,71.96,28.5,87.1,1224
2020-01-22,Telangana,0,0,24277,100,0.0,0,0,92.83,36.5,42.7,1224
2020-01-23,Telangana,0,0,20713,100,0.0,0,0,44.54,21.9,90.4,1224
2020-01-24,Telangana,0,0,31358,100,0.0,0,0,31.53,34.0,56.4,1224
2020-01-25,Telangana,0,0,13221,100,0.0,0,0,55.12,28.2,49.5,1224
2020-01-26,Telangana,779,5,26770,26486,0.0294,59,12,72.87,29.4,74.9,1224
2020-01-27,Telangana,354,1,32780,6018,0.0588,20,4,52.12,27.4,58.7,1224
2020-01-28,Telangana,412,5,42573,7004,0.0588,30,4,68.82,28.8,91.4,1224
2020-01-29,Telangana,13,0,23875,338,0.0385,0,0,80.13,31.4,61.2,1224
2020-01-30,Telangana,0,0,29845,100,0.0,0,0,69.29,26.6,62.7,1224
2020-01-31,Telangana,171,1,34319,4275,0.04,12,3,99.57,34.5,46.3,1224
2020-02-01,Telangana,64,0,37463,1344,0.0476,3,0,44.02,33.4,58.6,1224
2020-02-02,Telangana,0,0,22606,100,0.0,0,0,38.32,24.7,80.1,1224
2020-02-03,Telangana,481,8,19439,11063,0.0435,37,2,69.77,35.2,82.0,1224
2020-02-04,Telangana,626,9,45025,24414,0.0256,33,10,89.81,22.6,91.9,1224
2020-02-05,Telangana,0,0,16153,100,0.0,0,0,49.58,37.3,42.9,1224
2020-02-06,Telangana,526,3,38699,15254,0.0345,18,7,86.27,32.8,81.9,1224
2020-02-07,Telangana,503,4,24163,7545,0.0667,16,7,94.67,28.1,43.2,1224
2020-02-08,Telangana,0,0,15258,100,0.0,0,0,53.12,20.3,56.8,1224
2020-02-09,Telangana,0,0,11102,100,0.0,0,0,97.58,33.0,55.7,1224
2020-02-10,Telangana,0,0,35985,100,0.0,0,0,40.79,32.6,55.3,1224
2020-02-11,Telangana,0,0,8438,100,0.0,0,0,30.23,35.2,55.1,1224
2020-02-12,Telangana,236,3,33784,7788,0.0303,14,3,79.58,36.7,87.5,1224
2020-02-13,Telangana,215,1,32500,3225,0.0667,14,3,69.05,32.0,44.9,1224
2020-02-14,Telangana,0,0,11638,100,0.0,0,0,61.57,24.7,49.7,1224
2020-02-15,Telangana,0,0,45666,100,0.0,0,0,86.78,29.7,71.7,1224
2020-02-16,Telangana,600,3,22873,11400,0.0526,38,4,93.99,34.5,89.4,1224
2020-02-17,Telangana,326,5,26303,9454,0.0345,16,4,55.85,22.8,67.9,1224
2020-02-18,Telangana,0,0,43001,100,0.0,0,0,88.72,21.8,51.3,1224
2020-02-19,Telangana,43,0,27842,860,0.05,2,0,58.7,25.8,45.5,1224
2020-02-20,Telangana,520,2,10104,19760,0.0263,33,2,38.83,19.3,48.4,1224
2020-02-21,Telangana,84,1,43855,2856,0.0294,5,0,75.65,35.9,87.0,1224
2020-02-22,Telangana,177,3,23635,4602,0.0385,10,1,48.28,29.7,60.2,1224
2020-02-23,Telangana,0,0,33721,100,0.0,0,0,67.69,26.4,40.9,1224
2020-02-24,Telangana,278,4,36972,4726,0.0588,18,5,98.27,23.7,76.8,1224
2020-02-25,Telangana,246,2,25677,9594,0.0256,7,3,42.54,30.8,68.1,1224
2020-02-26,Telangana,57,0,39424,2166,0.0263,3,1,56.58,26.5,87.6,1224
2020-02-27,Telangana,46,0,7186,1656,0.0278,2,0,31.44,20.5,53.1,1224
2020-02-28,Telangana,0,0,33344,100,0.0,0,0,33.45,31.4,72.8,1224
2020-02-29,Telangana,78,1,34934,2262,0.0345,4,1,76.44,24.1,40.6,1224
2020-03-01,Telangana,219,3,12965,6351,0.0345,16,1,37.25,40.0,87.8,1224
2020-03-02,Telangana,193,2,38335,5790,0.0333,11,1,99.53,35.0,63.5,1224
2020-03-03,Telangana,148,1,15205,5476,0.027,5,0,53.94,37.4,71.8,1224
2020-03-04,Telangana,552,4,25311,12696,0.0435,38,7,72.84,18.5,87.4,1224
2020-03-05,Telangana,0,0,13693,100,0.0,0,0,49.84,34.5,60.3,1224
2020-03-06,Telangana,0,0,39889,100,0.0,0,0,92.61,27.7,63.3,1224
2020-03-07,Telangana,292,2,21767,9636,0.0303,12,4,74.23,39.1,90.7,1224
2020-03-08,Telangana,566,3,10583,18112,0.0312,43,11,34.37,18.9,81.3,1224
2020-03-09,Telangana,130,2,45164,4290,0.0303,10,1,79.64,19.3,54.6,1224
2020-03-10,Telangana,728,13,43134,18200,0.04,36,9,77.62,18.8,64.8,1224
2020-03-11,Telangana,0,0,24509,100,0.0,0,0,85.02,34.3,58.0,1224
2020-03-12,Telangana,82,0,29217,1230,0.0667,3,0,48.17,29.8,51.6,1224
2020-03-13,Telangana,322,2,19608,7406,0.0435,21,1,35.62,38.4,59.9,1224
2020-03-14,Telangana,328,5,40505,12464,0.0263,21,2,99.08,21.3,60.3,1224
2020-03-15,Telangana,274,2,43768,7398,0.037,16,3,61.72,20.2,81.9,1224
2020-03-16,Telangana,312,2,35222,9672,0.0323,23,6,67.42,39.7,50.9,1224
2020-03-17,Telangana,565,5,41690,13560,0.0417,32,6,97.07,24.4,83.8,1224
2020-03-18,Telangana,129,1,42708,4257,0.0303,9,1,30.2,30.1,70.6,1224
2020-03-19,Telangana,110,1,39257,3080,0.0357,7,0,53.56,36.3,43.5,1224
2020-03-20,Telangana,356,4,43069,11392,0.0312,26,4,35.56,23.0,84.0,1224
2020-03-21,Telangana,172,3,37175,2924,0.0588,8,3,79.34,19.2,76.2,1224
2020-03-22,Telangana,221,2,5216,7735,0.0286,9,1,66.22,25.6,73.9,1224
2020-03-23,Telangana,533,7,17638,20787,0.0256,39,6,32.38,21.7,83.8,1224
